,Change Record,Extra Change,Date,Net Worth,mdd,stock_id,mfs_score,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%)
15,2016-02-11-2016-03-11 報酬率:11.54% 本金:882493.817,,2015-01-27,1.0904374752196666,0.0,4530,2.4648245665339,4.56,4.13,3.96,4.56,2015-01-12,2015-02-11,-9.4298245614035
16,2016-03-11-2016-04-01 報酬率:-2.06% 本金:864552.8650000001,,2015-01-28,1.0715381589393136,-1.7331866071959579,5701,2.8704865807271047,4.87,4.87,4.74,4.9,2015-01-12,2015-02-11,0.0
17,2016-04-01-2016-04-11 報酬率:3.81% 本金:897105.5050000001,,2015-01-29,1.088646021013859,-0.16428765945031287,4157,2.9134841552946713,37.15,35.3,35.0,38.5,2015-01-12,2015-02-11,-4.979811574697179
18,2016-04-11-2016-05-16 報酬率:-10.53% 本金:804146.6650000002,,2015-01-30,1.0701836587282612,-1.8574028270007314,1613,3.016286325192727,5.33,5.32,5.3,5.84,2015-01-12,2015-02-11,-0.18761726078798668
19,2016-05-16-2016-06-11 報酬率:8.46% 本金:871138.0210000002,,2015-02-02,1.044773986115595,-4.187630207304904,5304,3.034251449076686,3.45,4.29,3.45,5.22,2015-01-12,2015-02-11,24.347826086956516
20,2016-06-11-2016-07-11 報酬率:9.3% 本金:950752.5310000002,,2015-02-03,1.0248709769075883,-6.0128617919032905,2475,0.9365632879430187,1.49,1.44,1.43,1.5,2015-02-11,2015-03-11,-3.3557046979865834
21,2016-07-11-2016-08-15 報酬率:6.92% 本金:1015689.8110000001,,2015-02-04,1.0170211892365397,-6.7327368741006755,6289,1.0905818941544119,2.0,2.07,1.89,2.07,2015-02-11,2015-03-11,3.499999999999992
22,2016-08-15-2016-09-11 報酬率:7.68% 本金:1092818.5150000001,,2015-02-05,1.008376095322817,-7.525546559220975,2323,1.8583206208065273,4.33,4.28,4.28,4.36,2015-02-11,2015-03-11,-1.1547344110854452
23,2016-09-11-2016-10-11 報酬率:29.47% 本金:1404163.171,,2015-02-06,1.003894888235808,-7.936501537277474,2349,1.8991878769797859,3.6,3.54,3.53,3.73,2015-02-11,2015-03-11,-1.6666666666666718
24,2016-10-11-2016-11-15 報酬率:1.69% 本金:1427238.0929999999,,2015-02-09,0.9991190286772839,-8.374478007002361,1449,2.098384932832906,3.91,3.96,3.69,4.11,2015-02-11,2015-03-11,1.2787723785166127
25,2016-11-15-2016-12-11 報酬率:4.5% 本金:1490848.2929999998,,2015-02-10,1.0032264674339877,-7.997799944293959,6167,2.4548231615813005,3.49,3.86,3.49,3.95,2015-02-11,2015-03-11,10.601719197707716
26,2016-12-11-2017-01-11 報酬率:1.48% 本金:1512697.6809999996,,2015-02-11,1.0127142634083324,-7.12770916055293,4530,2.522479332625079,4.13,4.13,4.13,5.35,2015-02-11,2015-03-11,0.0
27,2017-01-11-2017-02-11 報酬率:20.87% 本金:1826799.5289999994,,2015-02-12,1.009886122009564,-7.3870675798147545,2364,2.5893083956091303,3.08,3.45,2.98,3.47,2015-02-11,2015-03-11,12.012987012987008
28,2017-02-11-2017-03-11 報酬率:-1.22% 本金:1804837.0889999995,,2015-02-13,1.0232465979818488,-6.1618275934878675,4157,2.6468628850461227,35.3,35.8,35.3,36.45,2015-02-11,2015-03-11,1.4164305949008416
29,2017-03-11-2017-04-01 報酬率:6.54% 本金:1920648.7169999992,,2015-02-24,1.0380524287795108,-4.804039445691554,5701,2.6871904069807218,4.87,4.73,4.7,4.87,2015-02-11,2015-03-11,-2.8747433264887046
30,2017-04-01-2017-04-11 報酬率:0.21% 本金:1924627.7969999993,,2015-02-25,1.0359193902228152,-4.999652546412059,2475,0.851190341117635,1.44,1.46,1.43,1.54,2015-03-11,2015-04-01,1.388888888888884
31,2017-04-11-2017-05-16 報酬率:-3.63% 本金:1856009.9069999994,,2015-02-26,1.0476803255261318,-3.921100536729216,6289,1.1583742088993292,2.07,1.96,1.94,2.19,2015-03-11,2015-04-01,-5.314009661835739
32,2017-05-16-2017-06-11 報酬率:3.49% 本金:1919676.9299999992,,2015-03-02,1.0509125023000465,-3.6246895230428344,2323,1.8327769984801026,4.28,4.15,4.15,4.3,2015-03-11,2015-04-01,-3.0373831775700855
33,2017-06-11-2017-07-11 報酬率:-0.14% 本金:1917014.5219999994,,2015-03-03,1.0491635464073235,-3.785079818907411,2349,1.8680966496598916,3.54,3.22,3.22,3.54,2015-03-11,2015-04-01,-9.039548022598865
34,2017-07-11-2017-08-15 報酬率:-4.79% 本金:1826486.8749999993,,2015-03-04,1.0470994870740657,-3.9743670893987337,1449,2.173802285888966,3.96,4.32,3.82,4.32,2015-03-11,2015-04-01,9.090909090909104
35,2017-08-15-2017-09-11 報酬率:6.12% 本金:1936946.7549999992,,2015-03-05,1.0450482846413265,-4.1624753009517175,4530,2.3180415308275464,4.13,4.5,4.03,4.91,2015-03-11,2015-04-01,8.9588377723971
