,Change Record,Extra Change,Date,Net Worth,stock_id,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%)
1551,,,2021-06-28,5.6693013748003835,,,,,,,,
1552,,,2021-06-29,5.824022805792861,,,,,,,,
1553,,,2021-06-30,6.193961969405118,,,,,,,,
1554,,,2021-07-01,6.453463551606,,,,,,,,
1555,,,2021-07-02,6.535709226858915,,,,,,,,
1556,,,2021-07-05,6.539414980112425,,,,,,,,
1557,,,2021-07-06,6.5467215050780085,,,,,,,,
1558,,,2021-07-07,6.317102639028902,,,,,,,,
1559,,,2021-07-08,6.533215864884521,,,,,,,,
1560,,,2021-07-09,6.2364927924736335,,,,,,,,
1561,,,2021-07-13,6.2364927924736335,,,,,,,,
1562,,,2021-07-14,5.976317651747981,,,,,,,,
1563,,,2021-07-15,6.271313918450913,,,,,,,,
1564,,,2021-07-16,6.400142329067634,,,,,,,,
1565,,,2021-07-19,6.537573701986179,,,,,,,,
1566,,,2021-07-20,6.281955803923095,,,,,,,,
1567,,,2021-07-21,6.109551490486612,,,,,,,,
1568,,,2021-07-22,6.004752543121466,,,,,,,,
1569,,,2021-07-23,6.177373294881235,,,,,,,,
1570,,,2021-07-26,6.130612533106463,,,,,,,,
1571,,,2021-07-27,5.907287434236865,,,,,,,,
1572,,,2021-07-28,5.8104365780254925,,,,,,,,
1573,,,2021-07-29,6.099038758487268,,,,,,,,
1574,,,2021-07-30,5.993182952288798,,,,,,,,
1575,,,2021-08-02,6.21943028290769,,,,,,,,
1576,,,2021-08-03,6.219752383092356,,,,,,,,
1577,,,2021-08-04,6.233781377833036,,,,,,,,
1578,,,2021-08-05,6.127357168545505,,,,,,,,
1579,,,2021-08-06,6.1026562227623335,,,,,,,,
1580,,,2021-08-09,6.049990128891746,,,,,,,,
1581,,,2021-08-10,5.947130664775865,,,,,,,,
1582,,,2021-08-11,5.754248314520002,,,,,,,,
1583,,,2021-08-12,5.883246052454019,,,,,,,,
1584,,,2021-08-13,5.724105301851079,,,,,,,,
1585,,,2021-08-17,5.724105301851079,,,,,,,,
1586,,,2021-08-18,5.921183041828086,,,,,,,,
1587,,,2021-08-19,5.610136664709317,,,,,,,,
1588,,,2021-08-20,5.704942046473562,,,,,,,,
1589,,,2021-08-23,5.960476824560654,,,,,,,,
1590,,,2021-08-24,5.888501871081651,,,,,,,,
1591,,,2021-08-25,5.996620679539249,,,,,,,,
1592,,,2021-08-26,6.0888603832536345,,,,,,,,
1593,,,2021-08-27,6.001301720795113,,,,,,,,
1594,,,2021-08-30,6.027730888203422,,,,,,,,
1595,,,2021-08-31,6.092657136092358,,,,,,,,
1596,,,2021-09-01,5.97241802986928,,,,,,,,
1597,,,2021-09-02,5.833544705226144,,,,,,,,
1598,,,2021-09-03,5.746315366094111,,,,,,,,
1599,,,2021-09-06,5.593687731731898,,,,,,,,
1600,,,2021-09-07,5.585837464043964,,,,,,,,
1601,,,2021-09-08,5.517316769189976,,,,,,,,
1602,,,2021-09-09,5.634812724704078,,,,,,,,
1603,,,2021-09-10,5.704172160646261,,,,,,,,
1604,,,2021-09-14,5.704172160646261,,,,,,,,
1605,,,2021-09-15,5.693350966427416,,,,,,,,
1606,,,2021-09-16,5.656669156495655,,,,,,,,
1607,,,2021-09-17,5.718816129148943,,,,,,,,
1608,,,2021-09-22,5.468330222053236,,,,,,,,
1609,,,2021-09-23,5.542669335812138,,,,,,,,
1610,,,2021-09-24,5.675452432798293,,,,,,,,
1611,,,2021-09-27,5.6995274285076,,,,,,,,
1612,,,2021-09-28,5.567485762482763,,,,,,,,
1613,,,2021-09-29,5.457951928082696,,,,,,,,
1614,,,2021-09-30,5.552972841320839,,,,,,,,
1615,,,2021-10-01,5.226055931859128,,,,,,,,
1616,,,2021-10-04,4.873204539316299,,,,,,,,
1617,,,2021-10-05,5.0652799738008465,,,,,,,,
1618,,,2021-10-06,4.916487346759074,,,,,,,,
1619,,,2021-10-07,5.072359462775761,,,,,,,,
1620,,,2021-10-08,4.980668737157922,,,,,,,,
1621,,,2021-10-13,4.980668737157922,,,,,,,,
1622,,,2021-10-14,5.067984467230485,,,,,,,,
1623,,,2021-10-15,5.1250517405525375,,,,,,,,
1624,,,2021-10-18,5.181812298163665,,,,,,,,
1625,,,2021-10-19,5.240201014437132,,,,,,,,
1626,,,2021-10-20,5.2691732800010325,,,,,,,,
1627,,,2021-10-21,5.382974529099169,,,,,,,,
1628,,,2021-10-22,5.200850327882361,,,,,,,,
1629,,,2021-10-25,5.356368710443044,,,,,,,,
1630,,,2021-10-26,5.443473595206608,,,,,,,,
1631,,,2021-10-27,5.4510232602422475,,,,,,,,
1632,,,2021-10-28,5.480470175122276,,,,,,,,
1633,,,2021-10-29,5.560950584318868,,,,,,,,
1634,,,2021-11-01,5.602471883337127,,,,,,,,
1635,,,2021-11-02,5.58835440680009,,,,,,,,
1636,,,2021-11-03,5.751541706018869,,,,,,,,
1637,,,2021-11-04,5.650578396465216,,,,,,,,
1638,,,2021-11-05,5.720998021333137,,,,,,,,
1639,,,2021-11-08,6.00377167376408,,,,,,,,
1640,,,2021-11-09,6.109931090209507,,,,,,,,
1641,,,2021-11-10,6.158187218645189,,,,,,,,
1642,,,2021-11-11,6.155153386829277,,,,,,,,
1643,,,2021-11-12,6.286759838201388,,,,,,,,
1644,,,2021-11-15,6.192359630381222,,,,,,,,
1645,,,2021-11-16,6.192359630381222,,,,,,,,
1646,,,2021-11-17,6.280746585368365,,,,,,,,
1647,,,2021-11-18,6.3204915728741495,,,,,,,,
1648,,,2021-11-19,6.243289240057217,,,,,,,,
1649,,,2021-11-22,6.350208503672621,,,,,,,,
1650,,,2021-11-23,6.328184912351537,,,,,,,,
1651,,,2021-11-24,6.416941700845182,,,,,,,,
1652,,,2021-11-25,6.4425082028715766,,,,,,,,
1653,,,2021-11-26,6.281624560601227,,,,,,,,
1654,,,2021-11-29,6.289808372772545,,,,,,,,
1655,,,2021-11-30,6.411197921278573,,,,,,,,
1656,,,2021-12-01,6.494708324852493,,,,,,,,
1657,,,2021-12-02,6.53792556331025,,,,,,,,
1658,,,2021-12-03,6.586232940125457,,,,,,,,
1659,,,2021-12-06,6.648125683313382,,,,,,,,
1660,,,2021-12-07,6.735399754926317,,,,,,,,
1661,,,2021-12-08,6.737829913787973,,,,,,,,
1662,,,2021-12-09,6.664378032454127,,,,,,,,
1663,,,2021-12-10,6.5734402419337465,,,,,,,,
1664,,,2021-12-14,6.5734402419337465,,,,,,,,
1665,,,2021-12-15,6.71221013471369,,,,,,,,
1666,,,2021-12-16,6.806816309986869,,,,,,,,
1667,,,2021-12-17,6.910117688864824,,,,,,,,
1668,,,2021-12-20,6.932173110950817,,,,,,,,
1669,,,2021-12-21,6.9850513423452805,,,,,,,,
1670,,,2021-12-22,6.931557610278953,,,,,,,,
1671,,,2021-12-23,6.908552902547359,,,,,,,,
1672,,,2021-12-24,6.862534754560087,,,,,,,,
1673,,,2021-12-27,6.851410970255489,,,,,,,,
1674,,,2021-12-28,6.868731263907265,,,,,,,,
1675,,,2021-12-29,6.885191791059829,,,,,,,,
1676,,,2021-12-30,6.860448174939913,,,,,,,,
1677,,,2022-01-03,6.820061200037851,,,,,,,,
1678,,,2022-01-04,6.783776943107456,,,,,,,,
1679,,,2022-01-05,6.6772521042934265,,,,,,,,
1680,,,2022-01-06,6.625848915993121,,,,,,,,
1681,,,2022-01-07,6.553384878774212,,,,,,,,
1682,,,2022-01-10,6.5770580493739494,,,,,,,,
1683,,,2022-01-11,6.426515634929828,,,,,,,,
1684,,,2022-01-12,6.426515634929828,,,,,,,,
1685,,,2022-01-13,6.493087042387298,,,,,,,,
1686,,,2022-01-14,6.495740778374923,,,,,,,,
1687,,,2022-01-17,6.4996519404509705,,,,,,,,
1688,,,2022-01-18,6.518755005480806,,,,,,,,
1689,,,2022-01-19,6.373715048774294,,,,,,,,
1690,,,2022-01-20,6.3906521755671575,,,,,,,,
1691,,,2022-01-21,6.180486343949665,,,,,,,,
1692,,,2022-01-24,6.138929865551254,,,,,,,,
1693,,,2022-01-25,6.001948645149596,,,,,,,,
1694,,,2022-01-26,5.998784574106455,,,,,,,,
1695,,,2022-02-07,6.308021031710464,,,,,,,,
1696,,,2022-02-08,6.4775391566127665,,,,,,,,
1697,,,2022-02-09,6.591071945713686,,,,,,,,
1698,,,2022-02-10,6.623745302598112,,,,,,,,
1699,,,2022-02-11,6.648624201978976,,,,,,,,
1700,,,2022-02-14,6.648624201978976,,,,,,,,
1701,,,2022-02-15,6.66486305386028,,,,,,,,
1702,,,2022-02-16,6.8104067469801235,,,,,,,,
1703,,,2022-02-17,6.7893846069839645,,,,,,,,
1704,,,2022-02-18,6.883464024234126,,,,,,,,
1705,,,2022-02-21,7.067062862311461,,,,,,,,
1706,,,2022-02-22,6.9536789069526135,,,,,,,,
1707,,,2022-02-23,7.066116230329861,,,,,,,,
1708,,,2022-02-24,6.898778291038004,,,,,,,,
1709,,,2022-02-25,7.044383947945649,,,,,,,,
1710,,,2022-03-01,7.174377196508784,,,,,,,,
1711,,,2022-03-02,7.154509545656251,,,,,,,,
1712,,,2022-03-03,7.319684604028738,,,,,,,,
1713,,,2022-03-04,7.3036831925270365,,,,,,,,
1714,,,2022-03-07,7.145761675149194,,,,,,,,
1715,,,2022-03-08,6.973851361770578,,,,,,,,
1716,,,2022-03-09,7.118317629783292,,,,,,,,
1717,,,2022-03-10,7.262955541929131,,,,,,,,
1718,,,2022-03-11,7.307410144949315,,,,,,,,
1719,,,2022-03-14,7.307410144949315,,,,,,,,
1720,,,2022-03-15,7.026505141102904,,,,,,,,
1721,,,2022-03-16,6.959661940723821,,,,,,,,
1722,,,2022-03-17,7.216511706511785,,,,,,,,
1723,,,2022-03-18,7.263601332432126,,,,,,,,
1724,,,2022-03-21,7.283903863118049,,,,,,,,
1725,,,2022-03-22,7.450669354841377,,,,,,,,
1726,,,2022-03-23,7.586428889369348,,,,,,,,
1727,,,2022-03-24,7.659061467125584,,,,,,,,
1728,,,2022-03-25,7.691897158603758,,,,,,,,
1729,,,2022-03-28,7.87432352677357,,,,,,,,
1730,,,2022-03-29,7.920599709282772,,,,,,,,
1731,,,2022-03-30,7.794624317788822,,,,,,,,
1732,,,2022-03-31,7.74643751090163,,,,,,,,
1733,,,2022-04-01,7.802808971752614,,,,,,,,
1734,,,2022-04-06,7.802808971752614,,,,,,,,
1735,,,2022-04-07,7.482245246459766,,,,,,,,
1736,,,2022-04-08,7.691591159171422,,,,,,,,
1737,,,2022-04-11,7.5935780832491435,,,,,,,,
1738,,,2022-04-12,7.5935780832491435,,,,,,,,
1739,,,2022-04-13,7.752873072087308,,,,,,,,
1740,,,2022-04-14,7.754688038208189,,,,,,,,
1741,,,2022-04-15,7.565771490485223,,,,,,,,
1742,,,2022-04-18,7.569396583835577,,,,,,,,
1743,,,2022-04-19,7.595327213386924,,,,,,,,
1744,,,2022-04-20,7.6773770840101365,,,,,,,,
1745,,,2022-04-21,7.6275101691512655,,,,,,,,
1746,,,2022-04-22,7.507311679978663,,,,,,,,
1747,,,2022-04-25,7.128832774557578,,,,,,,,
1748,,,2022-04-26,7.032500572456514,,,,,,,,
1749,,,2022-04-27,6.960103628367845,,,,,,,,
1750,,,2022-04-28,7.057025505441914,,,,,,,,
1751,,,2022-04-29,7.0956206501351335,,,,,,,,
1752,,,2022-05-03,7.116159415998914,,,,,,,,
1753,,,2022-05-04,7.1559149433532845,,,,,,,,
1754,,,2022-05-05,7.306017853028006,,,,,,,,
1755,,,2022-05-06,7.275908663880017,,,,,,,,
1756,,,2022-05-09,7.016659313425467,,,,,,,,
1757,,,2022-05-10,7.052975641609478,,,,,,,,
1758,,,2022-05-11,6.931757998378866,,,,,,,,
1759,,,2022-05-12,6.682069933361819,,,,,,,,
1760,,,2022-05-13,6.8351781082093455,,,,,,,,
1761,,,2022-05-16,6.908710238221388,,,,,,,,
1762,,,2022-05-17,6.908710238221388,,,,,,,,
1763,,,2022-05-18,7.030226776985067,,,,,,,,
1764,,,2022-05-19,6.940084817428781,,,,,,,,
1765,,,2022-05-20,6.969969054443894,,,,,,,,
1766,,,2022-05-23,7.0774459031154215,,,,,,,,
1767,,,2022-05-24,6.985272211506039,,,,,,,,
1768,,,2022-05-25,7.056423164986193,,,,,,,,
1769,,,2022-05-26,7.045083377032267,,,,,,,,
1770,,,2022-05-27,7.066452292148713,,,,,,,,
1771,,,2022-05-30,7.1261113509748775,,,,,,,,
1772,,,2022-05-31,7.112940017689929,,,,,,,,
1773,,,2022-06-01,7.147093600514067,,,,,,,,
1774,,,2022-06-02,7.116802043774559,,,,,,,,
1775,,,2022-06-06,7.167826222509593,,,,,,,,
1776,,,2022-06-07,7.199940864782836,,,,,,,,
1777,,,2022-06-08,7.160959998934796,,,,,,,,
1778,,,2022-06-09,7.135895360950165,,,,,,,,
1779,,,2022-06-10,7.119703277946668,,,,,,,,
1780,,,2022-06-14,7.119703277946668,,,,,,,,
1781,,,2022-06-15,6.954241260948016,,,,,,,,
1782,,,2022-06-16,6.755206921771659,,,,,,,,
1783,,,2022-06-17,6.767607065602964,,,,,,,,
1784,,,2022-06-20,6.443282397790337,,,,,,,,
1785,,,2022-06-21,6.598401880651751,,,,,,,,
1786,,,2022-06-22,6.297622589341955,,,,,,,,
1787,,,2022-06-23,6.1737779580265215,,,,,,,,
1788,,,2022-06-24,6.234035034674135,,,,,,,,
1789,,,2022-06-27,6.478407839154458,,,,,,,,
1790,,,2022-06-28,6.395309408072729,,,,,,,,
1791,,,2022-06-29,6.204427242905636,,,,,,,,
1792,,,2022-06-30,6.069090594643974,,,,,,,,
1793,,,2022-07-01,5.798493337068309,,,,,,,,
1794,,,2022-07-04,5.8413245417345285,,,,,,,,
1795,,,2022-07-05,6.023649143410647,,,,,,,,
1796,,,2022-07-06,5.84520699949179,,,,,,,,
1797,,,2022-07-07,5.93646561566552,,,,,,,,
1798,,,2022-07-08,5.993474757939111,,,,,,,,
1799,,,2022-07-11,5.96748014696384,,,,,,,,
1800,,,2022-07-12,5.96748014696384,,,,,,,,
1801,,,2022-07-13,5.986686735761131,,,,,,,,
1802,,,2022-07-14,6.084772024356493,,,,,,,,
1803,,,2022-07-15,6.064398252214007,,,,,,,,
1804,,,2022-07-18,6.232319621004162,,,,,,,,
1805,,,2022-07-19,6.338690977172904,,,,,,,,
1806,,,2022-07-20,6.319242957998267,,,,,,,,
1807,,,2022-07-21,6.444008893036337,,,,,,,,
1808,,,2022-07-22,6.451658373555398,,,,,,,,
1809,,,2022-07-25,6.408563716074801,,,,,,,,
1810,,,2022-07-26,6.281513061551669,,,,,,,,
1811,,,2022-07-27,6.413167430207381,,,,,,,,
1812,,,2022-07-28,6.211146653006999,,,,,,,,
1813,,,2022-07-29,6.264176539475307,,,,,,,,
1814,,,2022-08-01,6.283086029223816,,,,,,,,
1815,,,2022-08-02,6.100044558172932,,,,,,,,
1816,,,2022-08-03,5.984621855112876,,,,,,,,
1817,,,2022-08-04,5.9287427528058005,,,,,,,,
1818,,,2022-08-05,6.0942474596390435,,,,,,,,
1819,,,2022-08-08,6.0951588024840655,,,,,,,,
1820,,,2022-08-09,6.109649615130234,,,,,,,,
1821,,,2022-08-10,6.105936825327551,,,,,,,,
1822,,,2022-08-11,6.1632482848350865,,,,,,,,
1823,,,2022-08-12,6.350369185816278,,,,,,,,
1824,,,2022-08-15,6.505272166828764,,,,,,,,
1825,,,2022-08-16,6.505272166828764,,,,,,,,
1826,,,2022-08-17,6.481284084178634,,,,,,,,
1827,,,2022-08-18,6.612792523442593,,,,,,,,
1828,,,2022-08-19,6.578232949675501,,,,,,,,
1829,,,2022-08-22,6.539028664984512,,,,,,,,
1830,,,2022-08-23,6.586855826399138,,,,,,,,
1831,,,2022-08-24,6.5665881303749885,,,,,,,,
1832,,,2022-08-25,6.6513555753982985,,,,,,,,
1833,,,2022-08-26,6.635696985744897,,,,,,,,
1834,,,2022-08-29,6.45200703283305,,,,,,,,
1835,,,2022-08-30,6.506538978780032,,,,,,,,
1836,,,2022-08-31,6.518182563405508,,,,,,,,
1837,,,2022-09-01,6.325265945685079,,,,,,,,
1838,,,2022-09-02,6.387134160605874,,,,,,,,
1839,,,2022-09-05,6.3855031693029884,,,,,,,,
1840,,,2022-09-06,6.3446813320525,,,,,,,,
1841,,,2022-09-07,6.321649001707123,,,,,,,,
1842,,,2022-09-08,6.417551710816926,,,,,,,,
1843,,,2022-09-13,6.417551710816926,,,,,,,,
1844,,,2022-09-14,6.344632066648678,,,,,,,,
1845,,,2022-09-15,6.317039139304673,,,,,,,,
1846,,,2022-09-16,6.273026870973434,,,,,,,,
1847,,,2022-09-19,6.1748185668755085,,,,,,,,
1848,,,2022-09-20,6.260742785399161,,,,,,,,
1849,,,2022-09-21,6.188944144845347,,,,,,,,
1850,,,2022-09-22,6.199405245185015,,,,,,,,
1851,,,2022-09-23,6.078574680215129,,,,,,,,
1852,,,2022-09-26,5.834464954919964,,,,,,,,
1853,,,2022-09-27,5.932082073318482,,,,,,,,
1854,,,2022-09-28,5.608833596239992,,,,,,,,
1855,,,2022-09-29,5.6206167028391585,,,,,,,,
1856,,,2022-09-30,5.620979943352712,,,,,,,,
1857,,,2022-10-03,5.598265301816167,,,,,,,,
1858,,,2022-10-04,5.804499032332119,,,,,,,,
1859,,,2022-10-05,5.865206197301173,,,,,,,,
1860,,,2022-10-06,5.914181232366441,,,,,,,,
1861,,,2022-10-07,5.810751014857989,,,,,,,,
1862,,,2022-10-11,5.530574829418603,,,,,,,,
1863,,,2022-10-12,5.530574829418603,,,,,,,,
1864,,,2022-10-13,5.247836507159893,,,,,,,,
1865,,,2022-10-14,5.575180658759881,,,,,,,,
1866,,,2022-10-17,5.5691104700572325,,,,,,,,
1867,,,2022-10-18,5.610789871943564,,,,,,,,
1868,,,2022-10-19,5.584111538602284,,,,,,,,
1869,,,2022-10-20,5.50366735597834,,,,,,,,
1870,,,2022-10-21,5.423107984725989,,,,,,,,
1871,,,2022-10-24,5.559963137255374,,,,,,,,
1872,,,2022-10-25,5.508787102917566,,,,,,,,
1873,,,2022-10-26,5.429601004885186,,,,,,,,
1874,,,2022-10-27,5.579047877835817,,,,,,,,
1875,,,2022-10-28,5.467296866967464,,,,,,,,
1876,,,2022-10-31,5.6064774907838535,,,,,,,,
1877,,,2022-11-01,5.649507726405931,,,,,,,,
1878,,,2022-11-02,5.711191378014815,,,,,,,,
1879,,,2022-11-03,5.765545998010768,,,,,,,,
1880,,,2022-11-04,5.784026314209096,,,,,,,,
1881,,,2022-11-07,5.782288317492104,,,,,,,,
1882,,,2022-11-08,5.763680155297692,,,,,,,,
1883,,,2022-11-09,5.998479258221028,,,,,,,,
1884,,,2022-11-10,5.984551286517439,,,,,,,,
1885,,,2022-11-11,6.165713528594266,,,,,,,,
1886,,,2022-11-14,6.2320673202821375,,,,,,,,
1887,,,2022-11-15,6.316848548411174,,,,,,,,
1888,,,2022-11-16,6.316848548411174,,,,,,,,
1889,,,2022-11-17,6.399743812622652,,,,,,,,
1890,,,2022-11-18,6.354448702175856,,,,,,,,
1891,,,2022-11-21,6.419529368187852,,,,,,,,
1892,,,2022-11-22,6.413449754580537,,,,,,,,
1893,,,2022-11-23,6.472232409855729,,,,,,,,
1894,,,2022-11-24,6.517242229278083,,,,,,,,
1895,,,2022-11-25,6.502695296848599,,,,,,,,
1896,,,2022-11-28,6.616607395540814,,,,,,,,
1897,,,2022-11-29,6.628707730521218,,,,,,,,
1898,,,2022-11-30,6.700454295109573,,,,,,,,
1899,,,2022-12-01,6.840884986971813,,,,,,,,
1900,,,2022-12-02,6.913363476555938,,,,,,,,
1901,,,2022-12-05,6.931152311123474,,,,,,,,
1902,,,2022-12-06,6.776976744497238,,,,,,,,
1903,,,2022-12-07,6.715623524752352,,,,,,,,
1904,,,2022-12-08,6.840919835096101,,,,,,,,
1905,,,2022-12-09,6.8221716957546725,,,,,,,,
1906,,,2022-12-13,6.8221716957546725,,,,,,,,
1907,,,2022-12-14,6.948652399827859,,,,,,,,
1908,,,2022-12-15,7.035154269150931,,,,,,,,
1909,,,2022-12-16,6.8686783249943595,,,,,,,,
1910,,,2022-12-19,6.770852065813488,,,,,,,,
1911,,,2022-12-20,6.504702420372873,,,,,,,,
1912,,,2022-12-21,6.618512317871112,,,,,,,,
1913,,,2022-12-22,6.644967051253298,,,,,,,,
1914,,,2022-12-23,6.553997739143014,,,,,,,,
1915,,,2022-12-26,6.52953473061612,,,,,,,,
1916,,,2022-12-27,6.60574721594216,,,,,,,,
1917,,,2022-12-28,6.488098575160764,,,,,,,,
1918,,,2022-12-29,6.480969178636259,,,,,,,,
1919,,,2022-12-30,6.467010471837036,,,,,,,,
1920,,,2023-01-03,6.66664110503171,,,,,,,,
1921,,,2023-01-04,6.858236018328365,,,,,,,,
1922,,,2023-01-05,6.812214391535465,,,,,,,,
1923,,,2023-01-06,6.86531827808698,,,,,,,,
1924,,,2023-01-09,6.993346275619782,,,,,,,,
1925,,,2023-01-10,7.076517688329185,,,,,,,,
1926,,,2023-01-11,7.112646481773846,,,,,,,,
1927,,,2023-01-12,7.112646481773846,,,,,,,,
1928,,,2023-01-13,7.054881354143463,,,,,,,,
1929,,,2023-01-16,7.130963056233098,,,,,,,,
1930,,,2023-01-17,7.146653109268277,,,,,,,,
1931,,,2023-01-30,7.337534137219903,,,,,,,,
1932,,,2023-01-31,7.456064389216795,,,,,,,,
1933,,,2023-02-01,7.532871392620673,,,,,,,,
1934,,,2023-02-02,7.677751535238058,,,,,,,,
1935,,,2023-02-03,7.647204648217354,,,,,,,,
1936,,,2023-02-06,7.737696237260669,,,,,,,,
1937,,,2023-02-07,7.888735812771941,,,,,,,,
1938,,,2023-02-08,8.056840523404562,,,,,,,,
1939,,,2023-02-09,8.13253817882619,,,,,,,,
1940,,,2023-02-10,7.979496472159512,,,,,,,,
1941,,,2023-02-14,7.979496472159512,,,,,,,,
1942,,,2023-02-15,8.049950350053543,,,,,,,,
1943,,,2023-02-16,8.17291275703069,,,,,,,,
1944,,,2023-02-17,8.299551456655891,,,,,,,,
1945,,,2023-02-20,8.34285485519715,,,,,,,,
1946,,,2023-02-21,8.46440220051201,,,,,,,,
1947,,,2023-02-22,8.517767403140592,,,,,,,,
1948,,,2023-02-23,8.649469129499114,,,,,,,,
1949,,,2023-02-24,8.574126027250436,,,,,,,,
1950,,,2023-03-01,8.485143075350267,,,,,,,,
1951,,,2023-03-02,8.627538103785003,,,,,,,,
1952,,,2023-03-03,8.642816846072726,,,,,,,,
1953,,,2023-03-06,8.854370137991326,,,,,,,,
1954,,,2023-03-07,8.969822264523298,,,,,,,,
1955,,,2023-03-08,9.021869564008949,,,,,,,,
1956,,,2023-03-09,8.958311632961296,,,,,,,,
1957,,,2023-03-10,8.74325085715329,,,,,,,,
1958,,,2023-03-14,8.74325085715329,,,,,,,,
1959,,,2023-03-15,8.787901993830236,,,,,,,,
1960,,,2023-03-16,8.671319832633765,,,,,,,,
1961,,,2023-03-17,8.748314050222243,,,,,,,,
1962,,,2023-03-20,8.86259946344932,,,,,,,,
1963,,,2023-03-21,8.996470329962452,,,,,,,,
1964,,,2023-03-22,9.05499063705462,,,,,,,,
1965,,,2023-03-23,9.12785926506557,,,,,,,,
1966,,,2023-03-24,8.95977182581071,,,,,,,,
1967,,,2023-03-27,9.134897598060526,,,,,,,,
1968,,,2023-03-28,9.080495397150681,,,,,,,,
1969,,,2023-03-29,9.119849908138837,,,,,,,,
1970,,,2023-03-30,9.22828570203745,,,,,,,,
1971,,,2023-03-31,9.396250673768803,,,,,,,,
1972,,,2023-04-07,9.396250673768803,,,,,,,,
1973,,,2023-04-10,9.567259136483838,,,,,,,,
1974,,,2023-04-11,9.521462903472964,,,,,,,,
1975,,,2023-04-12,9.521462903472964,,,,,,,,
1976,,,2023-04-13,9.569191542730188,,,,,,,,
1977,,,2023-04-14,9.798426708870839,,,,,,,,
1978,,,2023-04-17,10.07400985323426,,,,,,,,
1979,,,2023-04-18,10.075260540270117,,,,,,,,
1980,,,2023-04-19,10.167264347349947,,,,,,,,
1981,,,2023-04-20,9.885233380529007,,,,,,,,
1982,,,2023-04-21,9.686547712746792,,,,,,,,
1983,,,2023-04-24,9.82069040708942,,,,,,,,
1984,,,2023-04-25,9.490135426114447,,,,,,,,
1985,,,2023-04-26,9.516791378847316,,,,,,,,
1986,,,2023-04-27,9.63978708590188,,,,,,,,
1987,,,2023-04-28,9.977646356287936,,,,,,,,
1988,,,2023-05-02,10.0784808073104,,,,,,,,
1989,,,2023-05-03,9.9549261069521,,,,,,,,
1990,,,2023-05-04,9.975168072435189,,,,,,,,
1991,,,2023-05-05,10.049230664146656,,,,,,,,
1992,,,2023-05-08,10.121634565792188,,,,,,,,
1993,,,2023-05-09,10.028005054960866,,,,,,,,
1994,,,2023-05-10,10.021024351091524,,,,,,,,
1995,,,2023-05-11,9.884993455131008,,,,,,,,
1996,,,2023-05-12,10.219501375920123,,,,,,,,
1997,,,2023-05-15,10.154135493304924,,,,,,,,
1998,,,2023-05-16,10.190497192070254,,,,,,,,
1999,,,2023-05-17,10.190497192070254,,,,,,,,
2000,,,2023-05-18,10.393309447839085,,,,,,,,
2001,,,2023-05-19,10.399071494103115,,,,,,,,
2002,,,2023-05-22,10.56996401864067,,,,,,,,
2003,,,2023-05-23,10.644255689846121,,,,,,,,
2004,,,2023-05-24,10.597542912115316,,,,,,,,
2005,,,2023-05-25,10.640040901177933,,,,,,,,
2006,,,2023-05-26,10.655955811925015,,,,,,,,
2007,,,2023-05-29,10.724496297964064,,,,,,,,
2008,,,2023-05-30,10.674818512408688,,,,,,,,
2009,,,2023-05-31,10.687883594564797,,,,,,,,
2010,,,2023-06-01,10.916169280247631,,,,,,,,
2011,,,2023-06-02,10.908500521569426,,,,,,,,
2012,,,2023-06-05,11.190881977863311,,,,,,,,
2013,,,2023-06-06,11.291861322583818,,,,,,,,
2014,,,2023-06-07,11.60134368375697,,,,,,,,
2015,,,2023-06-08,11.516892453243615,,,,,,,,
2016,,,2023-06-09,11.748965147135424,,,,,,,,
2017,,,2023-06-13,11.748965147135424,,,,,,,,
2018,,,2023-06-14,11.66885126702302,,,,,,,,
2019,,,2023-06-15,11.814043592923872,,,,,,,,
2020,,,2023-06-16,12.059759062451244,,,,,,,,
2021,,,2023-06-19,12.231509631663002,,,,,,,,
2022,,,2023-06-20,12.01526262922791,,,,,,,,
2023,,,2023-06-21,12.054226718291414,,,,,,,,
2024,,,2023-06-26,11.791981295710269,,,,,,,,
2025,,,2023-06-27,11.561292059179538,,,,,,,,
2026,,,2023-06-28,11.758340842700095,,,,,,,,
2027,,,2023-06-29,11.941515852751243,,,,,,,,
2028,,,2023-06-30,12.045053103133213,,,,,,,,
2029,,,2023-07-03,12.334874572831632,,,,,,,,
2030,,,2023-07-04,12.261720990789112,,,,,,,,
2031,,,2023-07-05,12.35467057291385,,,,,,,,
2032,,,2023-07-06,12.202786412015467,,,,,,,,
2033,,,2023-07-07,12.17198052647103,,,,,,,,
2034,,,2023-07-10,12.094953160806613,,,,,,,,
2035,,,2023-07-11,12.112353949369172,,,,,,,,
2036,,,2023-07-12,12.112353949369172,,,,,,,,
2037,,,2023-07-13,12.07438377112927,,,,,,,,
2038,,,2023-07-14,12.158153111294487,,,,,,,,
2039,,,2023-07-17,12.057851324734827,,,,,,,,
2040,,,2023-07-18,11.799617025707292,,,,,,,,
2041,,,2023-07-19,11.747835083343316,,,,,,,,
2042,,,2023-07-20,11.937789801034338,,,,,,,,
2043,,,2023-07-21,11.974661654175259,,,,,,,,
2044,,,2023-07-24,11.761042606929818,,,,,,,,
2045,,,2023-07-25,11.973174995067406,,,,,,,,
